FL_DATE,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_NM,DEST,DEST_CITY_NAME,DEST_STATE_NM,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DIV_ARR_DELAY,DIV_DISTANCE
4/1/2022 12:00:00 AM,ABQ,"Albuquerque, NM",New Mexico,SLC,"Salt Lake City, UT",Utah,0643,3.00,0820,-9.00,0.00,0.00,85.00,493.00,,,,,,,
4/1/2022 12:00:00 AM,ABQ,"Albuquerque, NM",New Mexico,SLC,"Salt Lake City, UT",Utah,1230,-12.00,1414,-21.00,0.00,0.00,77.00,493.00,,,,,,,
4/1/2022 12:00:00 AM,ABQ,"Albuquerque, NM",New Mexico,SLC,"Salt Lake City, UT",Utah,1807,-13.00,1956,-16.00,0.00,0.00,76.00,493.00,,,,,,,
4/1/2022 12:00:00 AM,ATL,"Atlanta, GA",Georgia,SLC,"Salt Lake City, UT",Utah,0759,-6.00,1003,-17.00,0.00,0.00,220.00,1590.00,,,,,,,
4/1/2022 12:00:00 AM,ATL,"Atlanta, GA",Georgia,SLC,"Salt Lake City, UT",Utah,0955,-5.00,1154,-21.00,0.00,0.00,208.00,1590.00,,,,,,,
4/1/2022 12:00:00 AM,ATL,"Atlanta, GA",Georgia,SLC,"Salt Lake City, UT",Utah,1235,3.00,1433,-11.00,0.00,0.00,215.00,1590.00,,,,,,,
4/1/2022 12:00:00 AM,ATL,"Atlanta, GA",Georgia,SLC,"Salt Lake City, UT",Utah,1431,0.00,1630,-15.00,0.00,0.00,217.00,1590.00,,,,,,,
4/1/2022 12:00:00 AM,ATL,"Atlanta, GA",Georgia,SLC,"Salt Lake City, UT",Utah,1708,10.00,1907,-6.00,0.00,0.00,219.00,1590.00,,,,,,,
4/1/2022 12:00:00 AM,ATL,"Atlanta, GA",Georgia,SLC,"Salt Lake City, UT",Utah,1755,-3.00,1955,-20.00,0.00,0.00,221.00,1590.00,,,,,,,
4/1/2022 12:00:00 AM,ATL,"Atlanta, GA",Georgia,SLC,"Salt Lake City, UT",Utah,2027,46.00,2229,37.00,0.00,0.00,224.00,1590.00,37.00,0.00,0.00,0.00,0.00,,
4/1/2022 12:00:00 AM,ATL,"Atlanta, GA",Georgia,SLC,"Salt Lake City, UT",Utah,2116,-4.00,2337,-1.00,0.00,0.00,229.00,1590.00,,,,,,,
4/1/2022 12:00:00 AM,AUS,"Austin, TX",Texas,SLC,"Salt Lake City, UT",Utah,0516,-4.00,0709,-15.00,0.00,0.00,155.00,1086.00,,,,,,,
4/1/2022 12:00:00 AM,AUS,"Austin, TX",Texas,SLC,"Salt Lake City, UT",Utah,0755,-5.00,1002,-9.00,0.00,0.00,162.00,1086.00,,,,,,,
4/1/2022 12:00:00 AM,AUS,"Austin, TX",Texas,SLC,"Salt Lake City, UT",Utah,1215,0.00,1413,-2.00,0.00,0.00,156.00,1086.00,,,,,,,
4/1/2022 12:00:00 AM,AUS,"Austin, TX",Texas,SLC,"Salt Lake City, UT",Utah,1226,11.00,1425,5.00,0.00,0.00,157.00,1086.00,,,,,,,
4/1/2022 12:00:00 AM,AUS,"Austin, TX",Texas,SLC,"Salt Lake City, UT",Utah,1852,-8.00,2103,-4.00,0.00,0.00,152.00,1086.00,,,,,,,
4/1/2022 12:00:00 AM,AZA,"Phoenix, AZ",Arizona,OGD,"Ogden, UT",Utah,1138,-4.00,1425,7.00,0.00,0.00,82.00,544.00,,,,,,,
4/1/2022 12:00:00 AM,AZA,"Phoenix, AZ",Arizona,PVU,"Provo, UT",Utah,0553,-7.00,0829,-1.00,0.00,0.00,77.00,477.00,,,,,,,
4/1/2022 12:00:00 AM,AZA,"Phoenix, AZ",Arizona,PVU,"Provo, UT",Utah,1523,22.00,1759,28.00,0.00,0.00,74.00,477.00,22.00,0.00,6.00,0.00,0.00,,
4/1/2022 12:00:00 AM,BIL,"Billings, MT",Montana,SLC,"Salt Lake City, UT",Utah,0527,-8.00,0633,-32.00,0.00,0.00,51.00,387.00,,,,,,,
4/1/2022 12:00:00 AM,BIL,"Billings, MT",Montana,SLC,"Salt Lake City, UT",Utah,1207,-13.00,1322,-30.00,0.00,0.00,61.00,387.00,,,,,,,
4/1/2022 12:00:00 AM,BIL,"Billings, MT",Montana,SLC,"Salt Lake City, UT",Utah,2051,136.00,2210,115.00,0.00,0.00,62.00,387.00,115.00,0.00,0.00,0.00,0.00,,
4/1/2022 12:00:00 AM,BNA,"Nashville, TN",Tennessee,SLC,"Salt Lake City, UT",Utah,1913,-5.00,2144,-26.00,0.00,0.00,190.00,1404.00,,,,,,,
4/1/2022 12:00:00 AM,BOI,"Boise, ID",Idaho,SLC,"Salt Lake City, UT",Utah,0600,0.00,0719,-1.00,0.00,0.00,40.00,290.00,,,,,,,
4/1/2022 12:00:00 AM,BOI,"Boise, ID",Idaho,SLC,"Salt Lake City, UT",Utah,1131,-4.00,1234,-14.00,0.00,0.00,49.00,290.00,,,,,,,
4/1/2022 12:00:00 AM,BOI,"Boise, ID",Idaho,SLC,"Salt Lake City, UT",Utah,1322,-1.00,1428,-6.00,0.00,0.00,45.00,290.00,,,,,,,
4/1/2022 12:00:00 AM,BOI,"Boise, ID",Idaho,SLC,"Salt Lake City, UT",Utah,1538,-3.00,1657,2.00,0.00,0.00,49.00,290.00,,,,,,,
