interval_start_utc,interval_end_utc,respondent,coal,hydro,natural_gas,nuclear,other,petroleum,solar,wind
2023-02-15 00:00:00+00:00,2023-02-16 00:00:00+00:00,PACE,2018.5416666666666667,30.9166666666666667,942.9583333333333333,0E-20,76.4583333333333333,0E-20,137.0000000000000000,608.2500000000000000
2023-02-16 00:00:00+00:00,2023-02-17 00:00:00+00:00,PACE,1536.7500000000000000,22.4166666666666667,754.4166666666666667,0E-20,76.7916666666666667,0E-20,179.4166666666666667,677.2500000000000000
2023-02-17 00:00:00+00:00,2023-02-18 00:00:00+00:00,PACE,1685.2500000000000000,40.1250000000000000,747.4583333333333333,0E-20,71.4166666666666667,0E-20,121.2916666666666667,1001.2916666666666667
2023-02-18 00:00:00+00:00,2023-02-19 00:00:00+00:00,PACE,1200.5000000000000000,21.0833333333333333,876.5000000000000000,0E-20,60.9583333333333333,0E-20,323.6250000000000000,859.4583333333333333
2023-02-19 00:00:00+00:00,2023-02-20 00:00:00+00:00,PACE,511.5416666666666667,19.5000000000000000,658.7500000000000000,0E-20,74.1666666666666667,0E-20,298.7083333333333333,1257.3750000000000000
2023-02-20 00:00:00+00:00,2023-02-21 00:00:00+00:00,PACE,1078.8333333333333333,26.1250000000000000,789.5416666666666667,0E-20,54.9583333333333333,0E-20,173.0416666666666667,1000.3750000000000000
2023-02-21 00:00:00+00:00,2023-02-22 00:00:00+00:00,PACE,976.3750000000000000,31.2500000000000000,1194.2083333333333333,0E-20,56.7500000000000000,0E-20,139.1250000000000000,1079.4583333333333333
2023-02-22 00:00:00+00:00,2023-02-23 00:00:00+00:00,PACE,1648.3750000000000000,28.6666666666666667,858.5833333333333333,0E-20,66.1666666666666667,0E-20,100.7500000000000000,773.3750000000000000
2023-02-23 00:00:00+00:00,2023-02-24 00:00:00+00:00,PACE,2396.2916666666666667,26.6250000000000000,1013.3750000000000000,0E-20,57.5416666666666667,0E-20,175.3333333333333333,106.1666666666666667
2023-02-24 00:00:00+00:00,2023-02-25 00:00:00+00:00,PACE,2053.6250000000000000,30.2916666666666667,895.7500000000000000,0E-20,49.8333333333333333,0E-20,261.5000000000000000,369.4583333333333333
2023-02-25 00:00:00+00:00,2023-02-26 00:00:00+00:00,PACE,1717.6250000000000000,24.3333333333333333,733.5833333333333333,0E-20,60.7500000000000000,0E-20,143.4583333333333333,717.5833333333333333
2023-02-26 00:00:00+00:00,2023-02-27 00:00:00+00:00,PACE,1598.1666666666666667,24.3750000000000000,770.2500000000000000,0E-20,60.3333333333333333,0E-20,151.9583333333333333,457.0833333333333333
2023-02-27 00:00:00+00:00,2023-02-28 00:00:00+00:00,PACE,1015.6666666666666667,23.3333333333333333,565.6666666666666667,0E-20,68.6250000000000000,0E-20,90.7916666666666667,884.1666666666666667
2023-02-28 00:00:00+00:00,2023-03-01 00:00:00+00:00,PACE,1647.5000000000000000,30.6666666666666667,952.2083333333333333,0E-20,90.3750000000000000,0E-20,232.0000000000000000,1193.7916666666666667
2023-03-01 00:00:00+00:00,2023-03-02 00:00:00+00:00,PACE,1982.2916666666666667,29.3333333333333333,1166.5000000000000000,0E-20,65.9583333333333333,0E-20,162.8750000000000000,476.0416666666666667
2023-03-02 00:00:00+00:00,2023-03-03 00:00:00+00:00,PACE,1259.0000000000000000,20.7916666666666667,989.2083333333333333,0E-20,81.6250000000000000,0E-20,381.5833333333333333,789.5416666666666667
